2632,Environment,2004-12-20,2004-12-20,Peter Stanko,MtE,State Secretary at the Ministry of the Environment,KDH,0,Mikuláš Dzurinda 2
2633,Agriculture and Fisheries,2004-12-21,2004-12-22,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2634,Economic and Financial Affairs,2005-01-18,2005-01-18,Vladimír Tvaroška,MF,State Secretary at the Ministry of Finance,SDKÚ,0,Mikuláš Dzurinda 2
2635,Agriculture and Fisheries,2005-01-24,2005-01-24,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,0,Mikuláš Dzurinda 2
2636,General Affairs,2005-01-31,2005-01-31,József Berényi,MFA,State Secretary at the Ministry of Foreign Affairs,SMK – MKP,0,Mikuláš Dzurinda 2
2637,External Relations,2005-01-31,2005-01-31,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2638,Economic and Financial Affairs,2005-02-17,2005-02-17,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2639,"Education, Youth, Culture and Sport",2005-02-21,2005-02-21,Martin Fronc,MEd,Minister for Education,KDH,1,Mikuláš Dzurinda 2
2640,General Affairs,2005-02-21,2005-02-21,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2641,External Relations,2005-02-21,2005-02-21,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2642,Justice and Home Affairs,2005-02-24,2005-02-24,Daniel Lipšic,MJ,Deputy Prime Minister and Minister for Justice,KDH,1,Mikuláš Dzurinda 2
2643,Agriculture and Fisheries,2005-02-28,2005-02-28,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2644,"Employment, Social Policy, Health and Consumer Affairs",2005-03-03,2005-03-03,Ľudovít Kaník,MLFSA,"Minister for Labour, Social Affairs and the Family",SDKÚ,1,Mikuláš Dzurinda 2
2645,Competitiveness,2005-03-07,2005-03-07,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,0,Mikuláš Dzurinda 2
2646,Economic and Financial Affairs,2005-03-08,2005-03-08,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2647,Environment,2005-03-10,2005-03-10,Peter Stanko,MtE,State Secretary at the Ministry of the Environment,KDH,0,Mikuláš Dzurinda 2
2648,Agriculture and Fisheries,2005-03-14,2005-03-14,Marián Radošovský,MA,State Secretary at the Ministry of Agriculture,KDH,0,Mikuláš Dzurinda 2
2649,General Affairs,2005-03-16,2005-03-16,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2650,External Relations,2005-03-16,2005-03-16,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2651,Economic and Financial Affairs,2005-04-12,2005-04-12,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2652,Justice and Home Affairs,2005-04-14,2005-04-14,Daniel Lipšic,MJ,Deputy Prime Minister and Minister for Justice,KDH,1,Mikuláš Dzurinda 2
2652,Justice and Home Affairs,2005-04-14,2005-04-14,Vladimír Palko,MI,Minister for the Interior,KDH,1,Mikuláš Dzurinda 2
2653,Competitiveness,2005-04-18,2005-04-18,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,0,Mikuláš Dzurinda 2
2654,"Transport, Telecommunications and Energy",2005-04-21,2005-04-21,Pavol Prokopovič,MTPT,"Minister for Transport, Post and Telecommunications",SDKÚ,1,Mikuláš Dzurinda 2
2655,General Affairs,2005-04-25,2005-04-25,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2656,External Relations,2005-04-25,2005-04-25,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2657,Agriculture and Fisheries,2005-04-26,2005-04-26,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2658,Competitiveness,2005-05-10,2005-05-10,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,0,Mikuláš Dzurinda 2
2659,General Affairs,2005-05-23,2005-05-23,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2659,General Affairs,2005-05-23,2005-05-23,József Berényi,MFA,State Secretary at the Ministry of Foreign Affairs,SMK – MKP,1,Mikuláš Dzurinda 2
2660,External Relations,2005-05-23,2005-05-24,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2660,External Relations,2005-05-23,2005-05-24,József Berényi,MFA,State Secretary at the Ministry of Foreign Affairs,SMK – MKP,1,Mikuláš Dzurinda 2
2660,External Relations,2005-05-23,2005-05-24,Juraj Liška,MD,Minister for Defence,SDKÚ,1,Mikuláš Dzurinda 2
2661,"Education, Youth, Culture and Sport",2005-05-23,2005-05-24,Martin Fronc,MEd,Minister for Education,KDH,1,Mikuláš Dzurinda 2
2661,"Education, Youth, Culture and Sport",2005-05-23,2005-05-24,Agnes Biró,MC,"State Secretary, Ministry of Culture",SMK – MKP,1,Mikuláš Dzurinda 2
2662,Agriculture and Fisheries,2005-05-30,2005-05-30,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2663,"Employment, Social Policy, Health and Consumer Affairs",2005-06-02,2005-06-03,Ľudovít Kaník,MLFSA,"Minister for Labour, Social Affairs and the Family",SDKÚ,1,Mikuláš Dzurinda 2
2663,"Employment, Social Policy, Health and Consumer Affairs",2005-06-02,2005-06-03,Peter Ottinger,MH,State Secretary at the Ministry of Health,SDKÚ,1,Mikuláš Dzurinda 2
2664,Justice and Home Affairs,2005-06-02,2005-06-03,Daniel Lipšic,MJ,Deputy Prime Minister and Minister for Justice,KDH,1,Mikuláš Dzurinda 2
2664,Justice and Home Affairs,2005-06-02,2005-06-03,Vladimír Palko,MI,Minister for the Interior,KDH,1,Mikuláš Dzurinda 2
2665,Competitiveness,2005-06-06,2005-06-07,Martin Fronc,MEd,Minister for Education,KDH,1,Mikuláš Dzurinda 2
2665,Competitiveness,2005-06-06,2005-06-07,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,1,Mikuláš Dzurinda 2
2666,Economic and Financial Affairs,2005-06-07,2005-06-07,Vladimír Tvaroška,MF,State Secretary at the Ministry of Finance,SDKÚ,0,Mikuláš Dzurinda 2
2667,General Affairs,2005-06-13,2005-06-13,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2667,General Affairs,2005-06-13,2005-06-13,József Berényi,MFA,State Secretary at the Ministry of Foreign Affairs,SMK – MKP,1,Mikuláš Dzurinda 2
2668,External Relations,2005-06-13,2005-06-13,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2668,External Relations,2005-06-13,2005-06-13,József Berényi,MFA,State Secretary at the Ministry of Foreign Affairs,SMK – MKP,1,Mikuláš Dzurinda 2
2669,Agriculture and Fisheries,2005-06-20,2005-06-21,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2670,Environment,2005-06-24,2005-06-24,Lászlo Miklós,MtE,Minister for the Environment,SMK,1,Mikuláš Dzurinda 2
2671,"Transport, Telecommunications and Energy",2005-06-27,2005-06-28,Pavol Prokopovič,MTPT,"Minister for Transport, Post and Telecommunications",SDKÚ,1,Mikuláš Dzurinda 2
2671,"Transport, Telecommunications and Energy",2005-06-27,2005-06-28,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,1,Mikuláš Dzurinda 2
2672,Economic and Financial Affairs,2005-07-12,2005-07-12,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2673,Economic and Financial Affairs,2005-07-15,2005-07-15,Maroš Šefčovič,PerRep,Permanent representative,bezp.,0,Mikuláš Dzurinda 2
2674,General Affairs,2005-07-18,2005-07-18,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2675,External Relations,2005-07-18,2005-07-18,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2676,Agriculture and Fisheries,2005-07-18,2005-07-18,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2677,Agriculture and Fisheries,2005-09-19,2005-09-20,Marián Radošovský,MA,State Secretary at the Ministry of Agriculture,KDH,0,Mikuláš Dzurinda 2
2678,General Affairs,2005-10-03,2005-10-03,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2679,External Relations,2005-10-03,2005-10-03,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2680,"Transport, Telecommunications and Energy",2005-10-06,2005-10-06,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,0,Mikuláš Dzurinda 2
2681,Competitiveness,2005-10-11,2005-10-11,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,0,Mikuláš Dzurinda 2
2682,Economic and Financial Affairs,2005-10-11,2005-10-11,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2683,Justice and Home Affairs,2005-10-12,2005-10-12,Daniel Lipšic,MJ,Deputy Prime Minister and Minister for Justice,KDH,1,Mikuláš Dzurinda 2
2684,Environment,2005-10-17,2005-10-17,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,0,Mikuláš Dzurinda 2
2685,Agriculture and Fisheries,2005-10-24,2005-10-25,Marián Radošovský,MA,State Secretary at the Ministry of Agriculture,KDH,0,Mikuláš Dzurinda 2
2685,Agriculture and Fisheries,2005-10-24,2005-10-25,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,0,Mikuláš Dzurinda 2
2686,General Affairs,2005-11-07,2005-11-07,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2687,External Relations,2005-11-07,2005-11-07,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2688,Economic and Financial Affairs,2005-11-08,2005-11-08,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2689,"Education, Youth, Culture and Sport",2005-11-14,2005-11-15,Martin Fronc,MEd,Minister for Education,KDH,1,Mikuláš Dzurinda 2
2689,"Education, Youth, Culture and Sport",2005-11-14,2005-11-15,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,1,Mikuláš Dzurinda 2
2690,General Affairs,2005-11-21,2005-11-21,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2691,External Relations,2005-11-21,2005-11-22,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2691,External Relations,2005-11-21,2005-11-22,Juraj Liška,MD,Minister for Defence,SDKÚ,1,Mikuláš Dzurinda 2
2692,Agriculture and Fisheries,2005-11-22,2005-11-24,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2693,Economic and Financial Affairs,2005-11-24,2005-11-24,Vladimír Tvaroška,MF,State Secretary at the Ministry of Finance,SDKÚ,0,Mikuláš Dzurinda 2
2694,Competitiveness,2005-11-28,2005-11-29,Martin Fronc,MEd,Minister for Education,KDH,1,Mikuláš Dzurinda 2
2694,Competitiveness,2005-11-28,2005-11-29,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,1,Mikuláš Dzurinda 2
2695,"Transport, Telecommunications and Energy",2005-12-01,2005-12-01,Pavol Prokopovič,MTPT,"Minister for Transport, Post and Telecommunications",SDKÚ,1,Mikuláš Dzurinda 2
2695,"Transport, Telecommunications and Energy",2005-12-01,2005-12-01,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,1,Mikuláš Dzurinda 2
2696,Justice and Home Affairs,2005-12-01,2005-12-02,Daniel Lipšic,MJ,Deputy Prime Minister and Minister for Justice,KDH,1,Mikuláš Dzurinda 2
2696,Justice and Home Affairs,2005-12-01,2005-12-02,Vladimír Palko,MI,Minister for the Interior,KDH,1,Mikuláš Dzurinda 2
2697,Environment,2005-12-02,2005-12-02,Lászlo Miklós,MtE,Minister for the Environment,SMK,1,Mikuláš Dzurinda 2
2698,Economic and Financial Affairs,2005-12-06,2005-12-06,Vladimír Tvaroška,MF,State Secretary at the Ministry of Finance,SDKÚ,0,Mikuláš Dzurinda 2
2699,"Employment, Social Policy, Health and Consumer Affairs",2005-12-08,2005-12-09,Iveta Radičová,MLSAF,"Minister for Labour, Social Affairs and the Family",SDKÚ,1,Mikuláš Dzurinda 2
2699,"Employment, Social Policy, Health and Consumer Affairs",2005-12-08,2005-12-09,Peter Ottinger,MH,State Secretary at the Ministry of Health,SDKÚ,1,Mikuláš Dzurinda 2
2700,General Affairs,2005-12-12,2005-12-12,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2701,External Relations,2005-12-12,2005-12-12,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2702,Agriculture and Fisheries,2005-12-20,2005-12-22,Zsolt Simon,MA,Minister for Agriculture,SMK,1,Mikuláš Dzurinda 2
2703,Agriculture and Fisheries,2006-01-23,2006-01-23,Ján Golián,MA,State Secretary at the Ministry of Agriculture,SDKÚ,0,Mikuláš Dzurinda 2
2704,Economic and Financial Affairs,2006-01-24,2006-01-24,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2705,General Affairs,2006-01-30,2006-01-30,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2706,External Relations,2006-01-30,2006-01-31,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2706,MJ: Daniel Lipšic (KDH)  nahrazen L. Žitňanskou (SDKÚ),2006-01-30,2006-01-31,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2706,MI: Vladimir Palko (KDH) nahrazen Martinem Pado (KDH),2006-01-30,2006-01-31,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2707,Economic and Financial Affairs,2006-02-14,2006-02-14,Ivan Mikloš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ-DS,1,Mikuláš Dzurinda 2
2708,Agriculture and Fisheries,2006-02-20,2006-02-20,Ján Golián,MA,State Secretary at the Ministry of Agriculture,SDKÚ,0,Mikuláš Dzurinda 2
2709,Justice and Home Affairs,2006-02-21,2006-02-21,Martin Pado,MI,Minister for the Interior,SDKÚ,1,Mikuláš Dzurinda 2
2709,Justice and Home Affairs,2006-02-21,2006-02-21,Lucia Žitňanská,MJ,Minister for Justice,SDKÚ,1,Mikuláš Dzurinda 2
2710,"Education, Youth, Culture and Sport",2006-02-23,2006-02-23,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,0,Mikuláš Dzurinda 2
2711,General Affairs,2006-02-27,2006-02-27,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2712,External Relations,2006-02-27,2006-02-27,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2713,Environment,2006-03-09,2006-03-09,Lászlo Miklós,MtE,Minister for the Environment,SMK,1,Mikuláš Dzurinda 2
2714,"Employment, Social Policy, Health and Consumer Affairs",2006-03-10,2006-03-10,Miroslav Beblavý,MLSAF,"State Secretary at the Ministry of Labour, Social Affairs and the Family",SDKÚ,0,Mikuláš Dzurinda 2
2715,Competitiveness,2006-03-13,2006-03-13,Lászlo Pomothy,ME,"State Secretary, Ministry of the Economy",SMK – MKP,0,Mikuláš Dzurinda 2
2715,Competitiveness,2006-03-13,2006-03-13,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,0,Mikuláš Dzurinda 2
2716,Economic and Financial Affairs,2006-03-14,2006-03-14,Ivan Miklóš,MF,Deputy Prime Minister and Minister for Finance,SDKÚ,1,Mikuláš Dzurinda 2
2717,"Transport, Telecommunications and Energy",2006-03-14,2006-03-14,Eva Šimková,ME,State Secretary at the Ministry of the Economy,ANO,0,Mikuláš Dzurinda 2
2718,General Affairs,2006-03-20,2006-03-20,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2719,External Relations,2006-03-20,2006-03-20,Eduard Kukan,MFA,Minister for Foreign affairs,SDKÚ,1,Mikuláš Dzurinda 2
2720,Agriculture and Fisheries,2006-03-20,2006-03-20,Juraj Nociar,PerRep,Deputy permanent representative,bezp.,0,Mikuláš Dzurinda 2
2721,"Transport, Telecommunications and Energy",2006-03-27,2006-03-27,Pavol Prokopovič,MTPT,"Minister for Transport, Post and Telecommunications",SDKÚ,1,Mikuláš Dzurinda 2
